,0
28173,1591099594
28174,1591099531
28175,1591099508
28176,1591099540
28177,1591099537
28178,1591099504
28179,1590959763
28180,1591101218
28181,1591101174
28182,1591101168
28183,1591101141
28184,1591101128
28185,1591101108
28186,1591101105
28187,1591101096
28188,1591101046
28189,1591100966
28190,1591100931
28191,1591100852
28192,1591100845
28193,1591100360
28194,1591100245
28195,1591100133
28196,1591100061
28197,1591100006
28198,1591099873
28199,1591099779
28200,1591099637
28201,1591099550
28202,1591099495
28203,1591099501
28204,1591099555
28205,1591099600
28206,1591099609
28207,1590959763
28208,1590959757
28209,1590959714
28210,1590959709
28211,1588392864
28212,1590959704
28213,1590959699
28214,1590959674
28215,1588392860
28216,1590959671
28217,1590959668
28218,1588392847
28219,1588392845
28220,1588392841
28221,1590875345
28222,1591101065
28223,1591101044
28224,1591101050
28225,1591101049
28226,1591101031
28227,1591101030
28228,1591101019
28229,1591101015
28230,1591101007
28231,1591101025
28232,1591101012
28233,1591100989
28234,1591100976
28235,1591100924
28236,1591100921
28237,1591100801
28238,1591100794
28239,1591100779
28240,1591100747
28241,1591100738
28242,1591100724
28243,1591100657
28244,1591100601
28245,1591100483
28246,1591100327
28247,1591100228
28248,1591100128
28249,1591100083
28250,1591100010
28251,1591099916
28252,1591099777
28253,1591100942
28254,1591101011
28255,1591101027
28256,1591101036
28257,1591101053
28258,1591101063
28259,1591101100
28260,1591101103
28261,1591101111
28262,1591101127
28263,1591101133
28264,1591101134
28265,1591101212
28266,1591101222
28267,1591101233
28268,1591101218
28269,1590895551
28270,1590895787
28271,1591100009
28272,1591099810
28273,1588392841
28274,1591099196
28275,1590959819
28276,1590959815
28277,1590959824
28278,1590959828
28279,1590959855
28280,1590959865
28281,1590959900
28282,1590959929
28283,1590960003
28284,1590959976
28285,1590960022
28286,1590960019
28287,1590960049
28288,1590960046
28289,1590960010
28290,1590959998
28291,1590960054
28292,1590960078
28293,1590960088
28294,1590960110
28295,1590960122
28296,1590960139
28297,1590960145
28298,1591100414
28299,1591100364
28300,1591100332
28301,1591100265
28302,1591100231
28303,1591100178
28304,1591100111
28305,1591100095
28306,1591100043
28307,1591099915
28308,1591099912
28309,1591099977
28310,1591100065
28311,1591100092
28312,1591100008
28313,1591099969
28314,1591099850
28315,1591099782
28316,1591099760
28317,1591099788
28318,1591099883
28319,1591099979
28320,1591100013
28321,1591100505
28322,1591100434
28323,1591100400
28324,1591100352
28325,1591100325
28326,1591100304
28327,1591100311
28328,1591100280
28329,1591100249
28330,1591100234
28331,1591100230
28332,1591100159
28333,1591100130
28334,1591100106
28335,1591100046
28336,1591099997
28337,1591099964
28338,1591099935
28339,1591099877
28340,1591099837
28341,1591099770
28342,1591099730
28343,1591099711
28344,1591099695
28345,1591099196
28346,1591099187
28347,1591099172
28348,1591099168
28349,1591099165
28350,1591099163
28351,1591099155
28352,1591099149
28353,1591099146
28354,1591099139
28355,1591099126
28356,1591099123
28357,1591099119
28358,1591099117
28359,1591099113
28360,1591099102
28361,1591099100
28362,1591099095
28363,1591099090
28364,1591099080
28365,1591099084
28366,1591099087
28367,1591099092
28368,1591099098
28369,1591099592
28370,1591099598
28371,1591099643
28372,1591099561
28373,1591099589
28374,1591099651
28375,1591099751
28376,1591099853
28377,1591099945
28378,1591099857
28379,1591099975
28380,1591100044
28381,1591099775
28382,1591099738
28383,1591099805
28384,1591099870
28385,1591100145
28386,1591100204
28387,1591100389
28388,1591100418
28389,1591100333
28390,1591100361
28391,1591100383
28392,1591100375
28393,1591100330
28394,1591100307
28395,1591100314
28396,1591100354
28397,1591100402
28398,1591099592
28399,1591099603
28400,1591099457
28401,1591099435
28402,1591099397
28403,1591099375
28404,1591099359
28405,1591099356
28406,1591099345
28407,1591099349
28408,1591099355
28409,1591099361
28410,1591099407
28411,1591099418
28412,1591099452
28413,1591099526
28414,1591099575
28415,1591099632
28416,1591099764
28417,1591099646
28418,1591099573
28419,1591099533
28420,1591099497
28421,1591099518
28422,1591099377
28423,1591099358
28424,1591099301
28425,1591099250
28426,1591099217
28427,1591099196
28428,1591099214
28429,1591099217
28430,1591100425
28431,1591100312
28432,1590960018
28433,1591100360
28434,1591100365
28435,1591100402
28436,1591099810
28437,1591099809
28438,1591099777
28439,1591099592
28440,1591099466
28441,1591099492
28442,1591099480
28443,1591099494
28444,1591099454
28445,1591099425
28446,1591099385
28447,1591099378
28448,1591099298
28449,1591099293
28450,1591099281
28451,1591099272
28452,1591099252
28453,1591099216
28454,1591099176
28455,1591099175
28456,1591099162
28457,1591099154
28458,1591099151
28459,1591099148
28460,1591099143
28461,1591099141
28462,1591099132
28463,1591099130
28464,1591099129
28465,1591099170
28466,1591099189
28467,1591099190
28468,1591099205
28469,1591099217
28470,1590875256
28471,1590875260
28472,1590875281
28473,1590875289
28474,1590875308
28475,1590875314
28476,1590875320
28477,1590875331
28478,1590875333
28479,1590875332
28480,1590875319
28481,1590875316
28482,1590875313
28483,1590875306
28484,1590875292
28485,1590875290
28486,1590875304
28487,1590875302
28488,1590875288
28489,1590875287
28490,1590875282
28491,1590875259
28492,1590875257
28493,1590875255
28494,1590875244
28495,1590875236
28496,1590875233
28497,1590875223
28498,1590875220
28499,1590875217
28500,1590875215
28501,1590875209
28502,1590875198
28503,1590875194
28504,1590875196
28505,1591099682
28506,1591099694
28507,1591099731
28508,1591099695
28509,1591100414
28510,1591100547
28511,1591100599
28512,1591100672
28513,1591100942
28514,1591100963
28515,1591100936
28516,1591100921
28517,1591100845
28518,1591100858
28519,1591100909
28520,1591100942
28521,1591100505
28522,1591100619
28523,1591100689
28524,1591100711
28525,1591100672
28526,1591100009
28527,1591100033
28528,1591100155
28529,1591100142
28530,1591100013
28531,1591099777
28532,1591099726
28533,1591099697
28534,1591099675
28535,1591099608
28536,1591099597
28537,1591099566
28538,1591099528
28539,1591099505
28540,1591099481
28541,1591099475
28542,1591099450
28543,1591099431
28544,1591099405
28545,1591099423
28546,1591099446
28547,1591099470
28548,1591099477
28549,1591099476
28550,1591099473
28551,1591099479
28552,1591099472
28553,1591099447
28554,1591099427
28555,1591099381
28556,1591099369
28557,1591099362
28558,1591099373
28559,1591099382
28560,1591099403
28561,1591099419
28562,1591099434
28563,1591099401
28564,1591099399
28565,1591099412
28566,1591099416
28567,1591099429
28568,1591099449
28569,1591099444
28570,1591099451
28571,1591099469
28572,1591099491
28573,1591099498
28574,1591099521
28575,1591099535
28576,1591099558
28577,1591099564
28578,1591099571
28579,1591099568
28580,1591099605
28581,1591099641
28582,1591099682
28583,1590875256
28584,1591101026
28585,1591100911
28586,1591100881
28587,1591100831
28588,1591100801
28589,1591100620
28590,1591100450
28591,1591100336
28592,1591100267
28593,1591100233
28594,1591100194
28595,1591100190
28596,1591100187
28597,1591100073
28598,1591100071
28599,1591100041
28600,1591099523
28601,1591099500
28602,1591099411
28603,1591099422
28604,1591099409
28605,1591099383
28606,1591099352
28607,1591099348
28608,1591099332
28609,1591099321
28610,1591099306
28611,1591099304
28612,1591099268
28613,1591099253
28614,1591099243
28615,1591099245
28616,1591099223
28617,1591099221
28618,1591099220
28619,1591099218
28620,1591099215
28621,1591099194
28622,1591099186
28623,1591099178
28624,1591099180
28625,1591099192
28626,1591099198
28627,1591099201
28628,1591099203
28629,1591099227
28630,1591099247
28631,1591099229
28632,1591099248
28633,1591099266
28634,1591099242
28635,1591099249
28636,1591099255
28637,1591099284
28638,1591099295
28639,1591099318
28640,1591099326
28641,1591099333
28642,1591099353
28643,1591099371
28644,1591099394
28645,1591099393
28646,1591099456
28647,1591099577
28648,1591099609
28649,1591100620
28650,1591100705
28651,1591100728
28652,1591100753
28653,1591100760
28654,1591100832
28655,1591100845
28656,1591099695
28657,1591099672
28658,1591099659
28659,1591099639
28660,1591099630
28661,1591099612
28662,1591099635
28663,1591099648
28664,1591099684
28665,1591099725
28666,1591099750
28667,1591099802
28668,1591099816
28669,1591099814
28670,1591099806
28671,1591099727
28672,1591099709
28673,1591099705
28674,1591099716
28675,1591099737
28676,1591099785
28677,1591099820
28678,1591099859
28679,1591099907
28680,1591099913
28681,1591099942
28682,1591099960
28683,1591099980
28684,1591099965
28685,1591099946
28686,1591099909
28687,1591099905
28688,1591099865
28689,1591099841
28690,1591099829
28691,1591099835
28692,1591099843
28693,1591099900
28694,1591099949
28695,1591099972
28696,1591099994
28697,1591100036
28698,1591100104
28699,1591100118
28700,1591100135
28701,1591100189
28702,1591100192
28703,1591100223
28704,1591100226
28705,1591100237
28706,1591100253
28707,1591100251
28708,1591100244
28709,1591100255
28710,1591100269
28711,1591100275
28712,1591100282
28713,1591100340
28714,1591100363
28715,1591100408
28716,1591100431
28717,1591100437
28718,1591100454
28719,1591100478
28720,1591100480
28721,1591100472
28722,1591100416
28723,1591100396
28724,1591100406
28725,1591100425
28726,1588392841
28727,1591099166
28728,1591099145
28729,1591099127
28730,1591099122
28731,1588392825
28732,1591099115
28733,1591099098
28734,1591100402
28735,1591100468
28736,1591100426
28737,1591100578
28738,1591100682
28739,1591100739
28740,1591100797
28741,1591100801
28742,1591101218
28743,1591101277
28744,1591101329
28745,1591101461
28746,1591101466
28747,1591101496
28748,1591101509
28749,1590895551
28750,1590960018
28751,1590960013
28752,1590959966
28753,1590959916
28754,1590959896
28755,1590959862
28756,1590959859
28757,1590959834
28758,1590959819
28759,1590875345
28760,1591101074
28761,1591101075
28762,1591101069
28763,1591101071
28764,1591101089
28765,1591101093
28766,1591101091
28767,1590875369
28768,1591100425
28769,1591100444
28770,1591100474
28771,1591100534
28772,1591100550
28773,1591100568
28774,1591100540
28775,1591100552
28776,1591100543
28777,1591100569
28778,1591100580
28779,1591100611
28780,1591100615
28781,1591100638
28782,1591100650
28783,1591100670
28784,1591100671
28785,1591100683
28786,1591100679
28787,1591100640
28788,1591100621
28789,1591100635
28790,1591100656
28791,1591100660
28792,1591100678
28793,1591100664
28794,1591100666
28795,1591100648
28796,1591100617
28797,1591100605
28798,1591100574
28799,1591100555
28800,1591100518
28801,1591100507
28802,1591100514
28803,1591100525
28804,1591100535
28805,1591100538
28806,1591100537
28807,1591100522
28808,1591100470
28809,1591100428
28810,1591100390
28811,1591100356
28812,1591100337
28813,1591100302
28814,1591100271
28815,1591100268
28816,1591100240
28817,1591100221
28818,1591100207
28819,1591100196
28820,1591100180
28821,1591100162
28822,1591100140
28823,1591100125
28824,1591100124
28825,1591100157
28826,1591100174
28827,1591100202
28828,1591100229
28829,1591100257
28830,1591100277
28831,1591100299
28832,1591100309
28833,1591100335
28834,1591100359
28835,1591100382
28836,1591100411
28837,1591100465
28838,1591100512
28839,1591100545
28840,1591100571
28841,1591100577
28842,1591100607
28843,1591100631
28844,1591100681
28845,1591100691
28846,1591100710
28847,1591100714
28848,1591100716
28849,1591100722
28850,1591100715
28851,1591100712
28852,1591100706
28853,1591100686
28854,1591100642
28855,1591100612
28856,1591100583
28857,1591100572
28858,1591100505
28859,1591121287
28860,1591121299
28861,1591121295
28862,1591175807
28863,1591175805
28864,1591175785
28865,1591121242
28866,1591121243
28867,1591121179
28868,1591121181
28869,1591121176
28870,1591175746
28871,1591121173
28872,1590809126
28873,1590809128
28874,1590809133
28875,1590809137
28876,1590809141
28877,1590809144
28878,1590809146
28879,1590809149
28880,1590809160
28881,1590809162
28882,1591083754
28883,1591121590
28884,1591121594
28885,1591121601
28886,1591153378
28887,1591121603
28888,1591121607
28889,1591121612
28890,1591121615
28891,1591121644
28892,1591121647
28893,1591121650
28894,1591223762
28895,1591121652
28896,1590809126
28897,1591121129
28898,1591121116
28899,1591083190
28900,1591083118
28901,1591083239
28902,1591121165
28903,1591083260
28904,1591121458
28905,1591121529
28906,1591121536
28907,1591121394
28908,1591121217
28909,1591121150
28910,1591121143
28911,1591121389
28912,1591121394
28913,1591121116
28914,1591121119
28915,1591121130
28916,1591121536
28917,947651417
28918,354645024
28919,354645025
28920,354645026
28921,354645014
28922,1591121340
28923,1591121526
28924,1591121532
28925,1591121540
28926,1591121546
28927,1591121560
28928,1591083487
28929,1591125229
28930,1591125259
28931,1591125260
28932,1591125230
28933,1591125230
28934,1591125227
28935,1591125226
28936,1591125229
28937,1591153415
28938,1591153431
28939,1591153392
28940,1591153462
28941,1591153467
28942,1591153461
28943,1591153470
28944,1591153519
28945,1591153550
28946,1591153564
28947,1591153559
28948,1591153566
28949,1591153560
28950,1591153517
28951,1591153513
28952,1591153556
28953,1591153553
28954,1591153509
28955,1591153463
28956,1591153437
28957,1591153441
28958,1591153507
28959,1591153474
28960,1591153510
28961,1591153512
28962,1591153395
28963,1591153422
28964,1591153340
28965,1591153328
28966,1591153333
28967,1591153348
28968,1591153344
28969,1591153340
28970,1591153290
28971,1591153261
28972,1591153259
28973,1591153273
28974,1591153288
28975,1591153291
28976,1591153290
28977,1591153307
28978,1591153298
28979,1591153294
28980,1591153304
28981,1591153323
28982,1591153326
28983,1591153307
28984,1591166946
28985,1591166965
28986,1588929309
28987,1589697270
28988,1589697266
28989,1589697249
28990,1589697238
28991,1589697234
28992,1589697227
28993,1589697086
28994,1589697061
28995,1589697201
28996,1589697230
28997,1589697245
28998,1589697257
28999,1589697205
29000,1589697168
29001,1589696959
29002,1589696938
29003,1589696880
29004,1589696898
29005,1589696881
29006,1589696815
29007,1589696799
29008,1589696802
29009,1589696826
29010,1589696838
29011,1589696828
29012,1589696850
29013,1589696877
29014,1589696901
29015,1589696943
29016,1589696953
29017,1589696933
29018,1589696948
29019,1589696981
29020,1589697058
29021,1589697161
29022,1589697198
29023,1589697167
29024,1589697128
29025,1589697144
29026,1589697207
29027,1589697264
29028,1589697290
29029,1589697294
29030,1589697296
29031,1589697295
29032,1589697288
29033,1589697250
29034,1589697223
29035,1589697030
29036,1589696846
29037,1589696793
29038,1589696805
29039,1589696771
29040,1589696746
29041,1589696724
29042,1589696749
29043,1589696769
29044,1589696791
29045,1589696818
29046,1589696820
29047,1589696814
29048,1589696796
29049,1589696774
29050,1589696713
29051,1589696682
29052,1589696612
29053,1589696520
29054,1589696500
29055,1589696479
29056,1589696368
29057,1589696326
29058,1589696307
29059,1589696264
29060,1589696201
29061,1589696227
29062,1589696189
29063,1589696186
29064,1589696178
29065,1589696231
29066,1589696300
29067,1588928976
29068,1588928978
29069,1588928982
