,lat_from,lon_from,lat_to,lon_to
14421,53.7180273,91.4878455,53.7180918,91.4877142
14422,53.7180918,91.4877142,53.7182524,91.4876608
14423,53.7182524,91.4876608,53.7183330,91.4876318
14424,53.7183330,91.4876318,53.7183704,91.4876128
14425,53.7183704,91.4876128,53.7183729,91.4876761
14426,53.7183729,91.4876761,53.7183602,91.4877560
14427,53.7183602,91.4877560,53.7183954,91.4877732
14428,53.7183954,91.4877732,53.7184409,91.4877688
14429,53.7184409,91.4877688,53.7185706,91.4878008
14430,53.7185706,91.4878008,53.7186435,91.4877322
14431,53.7186435,91.4877322,53.7187087,91.4877076
14432,53.7187087,91.4877076,53.7187477,91.4876251
14433,53.7187477,91.4876251,53.7187395,91.4875266
14434,53.7187395,91.4875266,53.7187783,91.4873177
14435,53.7187783,91.4873177,53.7187465,91.4871923
14436,53.7187465,91.4871923,53.7187598,91.4870533
14437,53.7187598,91.4870533,53.7188366,91.4870132
14438,53.7188366,91.4870132,53.7189053,91.4870580
14439,53.7189053,91.4870580,53.7188914,91.4872994
14440,53.7188914,91.4872994,53.7189760,91.4874402
14441,53.7189760,91.4874402,53.7191066,91.4875029
14442,53.7191066,91.4875029,53.7192194,91.4875370
14443,53.7192194,91.4875370,53.7192789,91.4875007
14444,53.7192789,91.4875007,53.7192069,91.4874821
14445,53.7192069,91.4874821,53.7192044,91.4874399
14446,53.7192044,91.4874399,53.7192716,91.4873856
14447,53.7192716,91.4873856,53.7193443,91.4873428
14448,53.7193443,91.4873428,53.7194368,91.4873170
14449,53.7194368,91.4873170,53.7195079,91.4873244
14450,53.7195079,91.4873244,53.7195040,91.4873703
14451,53.7195040,91.4873703,53.7194767,91.4873935
14452,53.7194767,91.4873935,53.7194209,91.4874155
14453,53.7194209,91.4874155,53.7193734,91.4874387
14454,53.7193734,91.4874387,53.7193749,91.4874677
14455,53.7193749,91.4874677,53.7194067,91.4874677
14456,53.7194067,91.4874677,53.7194442,91.4874568
14457,53.7194442,91.4874568,53.7197001,91.4873537
14458,53.7197001,91.4873537,53.7199191,91.4873537
14459,53.7199191,91.4873537,53.7200745,91.4873835
14460,53.7200745,91.4873835,53.7201908,91.4873027
14461,53.7201908,91.4873027,53.7202048,91.4872929
14462,53.7202048,91.4872929,53.7202198,91.4871539
14463,53.7202198,91.4871539,53.7202587,91.4871121
14464,53.7202587,91.4871121,53.7202799,91.4870106
14465,53.7202799,91.4870106,53.7203099,91.4869211
14466,53.7203099,91.4869211,53.7203382,91.4867062
14467,53.7203382,91.4867062,53.7204136,91.4865955
14468,53.7204136,91.4865955,53.7205805,91.4861969
14469,53.7205805,91.4861969,53.7207497,91.4860047
14470,53.7207497,91.4860047,53.7209246,91.4859166
14471,53.7209246,91.4859166,53.7209899,91.4858615
14472,53.7209899,91.4858615,53.7209934,91.4857361
14473,53.7209934,91.4857361,53.7209915,91.4856961
14474,53.7209915,91.4856961,53.7209865,91.4855863
14475,53.7209865,91.4855863,53.7210015,91.4855103
14476,53.7210015,91.4855103,53.7210339,91.4854913
14477,53.7210339,91.4854913,53.7210662,91.4853819
14478,53.7210662,91.4853819,53.7211626,91.4850566
14479,53.7211626,91.4850566,53.7211384,91.4850127
14480,53.7211384,91.4850127,53.7211651,91.4848872
14481,53.7211651,91.4848872,53.7212269,91.4848693
14482,53.7212269,91.4848693,53.7212605,91.4848335
14483,53.7212605,91.4848335,53.7214773,91.4841638
14484,53.7214773,91.4841638,53.7219912,91.4831593
14485,53.7193444,91.4921928,53.7195787,91.4916994
14486,53.7195787,91.4916994,53.7204548,91.4906373
14487,53.7204548,91.4906373,53.7206229,91.4902047
14488,53.7206229,91.4902047,53.7206722,91.4897652
14489,53.7206722,91.4897652,53.7207294,91.4893361
14490,53.7388398,91.4724545,53.7387521,91.4724082
14491,53.7387521,91.4724082,53.7386137,91.4725348
14492,53.7386137,91.4725348,53.7385318,91.4729398
14493,53.7385318,91.4729398,53.7384467,91.4730943
14494,53.7384467,91.4730943,53.7383553,91.4732595
14495,53.7383553,91.4732595,53.7383584,91.4733661
14496,53.7383584,91.4733661,53.7383962,91.4734726
14497,53.7383962,91.4734726,53.7386169,91.4734726
14498,53.7386169,91.4734726,53.7387366,91.4735899
14499,53.7387366,91.4735899,53.7388348,91.4736485
14500,53.7388348,91.4736485,53.7388916,91.4736447
14501,53.7383344,91.4743598,53.7380235,91.4745713
14502,53.7380235,91.4745713,53.7373617,91.4746939
14503,53.7373617,91.4746939,53.7371915,91.4747685
14504,53.7371915,91.4747685,53.7370843,91.4749230
14505,53.7370843,91.4749230,53.7370496,91.4750615
14506,53.7370496,91.4750615,53.7369236,91.4753493
14507,53.7369236,91.4753493,53.7366935,91.4754985
14508,53.7366935,91.4754985,53.7364508,91.4755464
14509,53.7364508,91.4755464,53.7362774,91.4754772
14510,53.7362774,91.4754772,53.7361829,91.4755464
14511,53.7361829,91.4755464,53.7360789,91.4757383
14512,53.7360789,91.4757383,53.7359244,91.4758129
14513,53.7359244,91.4758129,53.7357448,91.4758235
14514,53.7357448,91.4758235,53.7355241,91.4759141
14515,53.7355241,91.4759141,53.7352720,91.4761965
14516,53.7352720,91.4761965,53.7349943,91.4763632
14517,53.7388916,91.4736447,53.7387477,91.4740001
14518,53.7387477,91.4740001,53.7385404,91.4742196
14519,53.7385404,91.4742196,53.7383344,91.4743598
14520,53.7388398,91.4724545,53.7389042,91.4727282
14521,53.7389042,91.4727282,53.7388916,91.4736447
14522,53.7383344,91.4743598,53.7380685,91.4742007
14523,53.7380685,91.4742007,53.7380685,91.4740764
14524,53.7380685,91.4740764,53.7381755,91.4738352
14525,53.7381755,91.4738352,53.7383026,91.4737863
14526,53.7383026,91.4737863,53.7385655,91.4738541
14527,53.7385655,91.4738541,53.7386792,91.4739219
14528,53.7386792,91.4739219,53.7387477,91.4740001
14529,53.7152422,91.3902464,53.7153363,91.3902109
14530,53.7153363,91.3902109,53.7149671,91.3868599
14531,53.7149671,91.3868599,53.7146873,91.3869356
14532,53.7146873,91.3869356,53.7132060,91.3873364
14533,53.7132060,91.3873364,53.7131362,91.3874219
14534,53.7131362,91.3874219,53.7130440,91.3870670
14535,53.7130440,91.3870670,53.7121801,91.3875452
14536,53.7121801,91.3875452,53.7122367,91.3877766
14537,53.7122367,91.3877766,53.7117473,91.3881623
14538,53.7117473,91.3881623,53.7124225,91.3909303
14539,53.7170540,91.3670282,53.7170445,91.3669424
14540,53.7170445,91.3669424,53.7171586,91.3669371
14541,53.7171586,91.3669371,53.7172918,91.3671353
14542,53.7172918,91.3671353,53.7174884,91.3673068
14543,53.7174884,91.3673068,53.7176406,91.3674033
14544,53.7176406,91.3674033,53.7177802,91.3674247
14545,53.7177802,91.3674247,53.7180212,91.3676498
14546,53.7180212,91.3676498,53.7180751,91.3677569
14547,53.7385512,91.4435385,53.7383739,91.4432848
14548,53.7383739,91.4432848,53.7383492,91.4433007
14549,53.7383492,91.4433007,53.7381936,91.4431121
14550,53.7381936,91.4431121,53.7375418,91.4425336
14551,53.7375418,91.4425336,53.7372728,91.4423877
14552,53.7372728,91.4423877,53.7365931,91.4415555
14553,53.7365931,91.4415555,53.7364978,91.4415934
14554,53.7364978,91.4415934,53.7364411,91.4415386
14555,53.7364411,91.4415386,53.7364280,91.4413987
14556,53.7364280,91.4413987,53.7364825,91.4411746
14557,53.7422726,91.4477395,53.7419256,91.4477825
14558,53.7419256,91.4477825,53.7418479,91.4477192
14559,53.7418479,91.4477192,53.7414075,91.4477582
14560,53.7414075,91.4477582,53.7412434,91.4478068
14561,53.7412434,91.4478068,53.7410468,91.4478187
14562,53.7410468,91.4478187,53.7408044,91.4478969
14563,53.7408044,91.4478969,53.7406358,91.4479641
14564,53.7406358,91.4479641,53.7405299,91.4480064
14565,53.7405299,91.4480064,53.7402100,91.4477338
14566,53.7402100,91.4477338,53.7399863,91.4473931
14567,53.7399863,91.4473931,53.7398815,91.4472380
14568,53.7398815,91.4472380,53.7397650,91.4471336
14569,53.7397650,91.4471336,53.7397359,91.4470506
14570,53.7397359,91.4470506,53.7397128,91.4470468
14571,53.7397128,91.4470468,53.7396532,91.4471116
14572,53.7396532,91.4471116,53.7396330,91.4471997
14573,53.7396330,91.4471997,53.7396309,91.4471412
14574,53.7396309,91.4471412,53.7396399,91.4470916
14575,53.7396399,91.4470916,53.7396613,91.4470431
14576,53.7396613,91.4470431,53.7396936,91.4470243
14577,53.7396936,91.4470243,53.7397067,91.4469880
14578,53.7397067,91.4469880,53.7397105,91.4469599
14579,53.7397105,91.4469599,53.7397075,91.4469259
14580,53.7397075,91.4469259,53.7396970,91.4468700
14581,53.7396970,91.4468700,53.7396846,91.4468443
14582,53.7396846,91.4468443,53.7396826,91.4467522
14583,53.7396826,91.4467522,53.7396676,91.4467162
14584,53.7396676,91.4467162,53.7396738,91.4465682
14585,53.7396738,91.4465682,53.7396609,91.4465034
14586,53.7396609,91.4465034,53.7396166,91.4464947
14587,53.7396166,91.4464947,53.7396006,91.4464629
14588,53.7396006,91.4464629,53.7396130,91.4464120
14589,53.7396130,91.4464120,53.7395853,91.4463192
14590,53.7395853,91.4463192,53.7395147,91.4462471
14591,53.7395147,91.4462471,53.7394368,91.4461657
14592,53.7394368,91.4461657,53.7392512,91.4463400
14593,53.7392512,91.4463400,53.7392262,91.4463027
14594,53.7392262,91.4463027,53.7392735,91.4462320
14595,53.7392735,91.4462320,53.7392595,91.4462056
14596,53.7392595,91.4462056,53.7393519,91.4461375
14597,53.7393519,91.4461375,53.7393956,91.4460729
14598,53.7393956,91.4460729,53.7393616,91.4459631
14599,53.7393616,91.4459631,53.7393325,91.4459525
14600,53.7393325,91.4459525,53.7392661,91.4458515
14601,53.7392661,91.4458515,53.7391553,91.4455224
14602,53.7391553,91.4455224,53.7391276,91.4453592
14603,53.7391276,91.4453592,53.7390655,91.4452122
14604,53.7390655,91.4452122,53.7390015,91.4450204
14605,53.7390015,91.4450204,53.7389842,91.4448217
14606,53.7389842,91.4448217,53.7389042,91.4446332
14607,53.7389042,91.4446332,53.7388569,91.4445569
14608,53.7388569,91.4445569,53.7388450,91.4444509
14609,53.7388450,91.4444509,53.7388307,91.4443589
14610,53.7388307,91.4443589,53.7387430,91.4441952
14611,53.7387430,91.4441952,53.7387028,91.4441050
14612,53.7387028,91.4441050,53.7386988,91.4440122
14613,53.7386988,91.4440122,53.7386501,91.4438784
14614,53.7386501,91.4438784,53.7385512,91.4435385
14615,53.6815047,91.3305717,53.6814793,91.3304915
14616,53.6814793,91.3304915,53.6814128,91.3304595
14617,53.6814128,91.3304595,53.6813590,91.3304541
14618,53.6813590,91.3304541,53.6813274,91.3305450
14619,53.6813274,91.3305450,53.6813369,91.3306572
14620,53.6813369,91.3306572,53.6813432,91.3307107
14621,53.6813432,91.3307107,53.6814065,91.3306412
14622,53.6814065,91.3306412,53.6814698,91.3306359
14623,53.6814698,91.3306359,53.6815015,91.3306359
14624,53.6815015,91.3306359,53.6815047,91.3305717
14625,53.6817472,91.3514989,53.6817368,91.3514588
14626,53.6817368,91.3514588,53.6816773,91.3514814
14627,53.6816773,91.3514814,53.6816282,91.3514889
14628,53.6816282,91.3514889,53.6815791,91.3514789
14629,53.6815791,91.3514789,53.6815896,91.3515416
14630,53.6815896,91.3515416,53.6816134,91.3515642
14631,53.6816134,91.3515642,53.6816491,91.3515894
14632,53.6816491,91.3515894,53.6817115,91.3515868
14633,53.6817115,91.3515868,53.6817398,91.3515642
14634,53.6817398,91.3515642,53.6817338,91.3515190
14635,53.6817338,91.3515190,53.6817472,91.3514989
14636,53.6700689,91.3525984,53.6699023,91.3528395
14637,53.6699023,91.3528395,53.6697654,91.3529299
14638,53.6697654,91.3529299,53.6697029,91.3528948
14639,53.6697029,91.3528948,53.6697416,91.3527340
14640,53.6697416,91.3527340,53.6698101,91.3525482
14641,53.6698101,91.3525482,53.6698993,91.3524076
14642,53.6698993,91.3524076,53.6699916,91.3523322
14643,53.6699916,91.3523322,53.6700987,91.3523372
14644,53.6700987,91.3523372,53.6701404,91.3523724
14645,53.6701404,91.3523724,53.6701285,91.3524678
14646,53.6701285,91.3524678,53.6700689,91.3525984
14647,53.6757911,91.3510819,53.6757995,91.3509683
14648,53.6757995,91.3509683,53.6757806,91.3508866
14649,53.6757806,91.3508866,53.6757469,91.3509790
14650,53.6757469,91.3509790,53.6756985,91.3510571
14651,53.6756985,91.3510571,53.6756438,91.3511672
14652,53.6756438,91.3511672,53.6755997,91.3512808
14653,53.6755997,91.3512808,53.6755281,91.3514087
14654,53.6755281,91.3514087,53.6755218,91.3515295
14655,53.6755218,91.3515295,53.6755534,91.3515934
14656,53.6755534,91.3515934,53.6756228,91.3516111
14657,53.6756228,91.3516111,53.6756586,91.3515969
14658,53.6756586,91.3515969,53.6756838,91.3516573
14659,53.6756838,91.3516573,53.6757280,91.3517035
14660,53.6757280,91.3517035,53.6757638,91.3516609
14661,53.6757638,91.3516609,53.6757890,91.3515792
14662,53.6757890,91.3515792,53.6757659,91.3514655
14663,53.6757659,91.3514655,53.6757364,91.3514122
14664,53.6757364,91.3514122,53.6757112,91.3513448
14665,53.6757112,91.3513448,53.6757280,91.3512595
14666,53.6757280,91.3512595,53.6757575,91.3511992
14667,53.6757575,91.3511992,53.6757785,91.3511352
14668,53.6757785,91.3511352,53.6757911,91.3510819
14669,53.6740589,91.3515769,53.6739898,91.3515121
14670,53.6739898,91.3515121,53.6739798,91.3514388
14671,53.6739798,91.3514388,53.6740252,91.3514305
14672,53.6740252,91.3514305,53.6740878,91.3514061
14673,53.6740878,91.3514061,53.6741649,91.3513669
14674,53.6741649,91.3513669,53.6741565,91.3512106
14675,53.6741565,91.3512106,53.6741271,91.3511112
14676,53.6741271,91.3511112,53.6742070,91.3510899
14677,53.6742070,91.3510899,53.6743290,91.3510757
14678,53.6743290,91.3510757,53.6744721,91.3510615
14679,53.6744721,91.3510615,53.6745857,91.3509052
14680,53.6745857,91.3509052,53.6747111,91.3508268
14681,53.6747111,91.3508268,53.6748129,91.3507631
14682,53.6748129,91.3507631,53.6749402,91.3508562
14683,53.6749402,91.3508562,53.6750240,91.3509482
14684,53.6750240,91.3509482,53.6750906,91.3510047
14685,53.6750906,91.3510047,53.6752463,91.3510544
14686,53.6752463,91.3510544,53.6753178,91.3511964
14687,53.6753178,91.3511964,53.6754062,91.3513243
14688,53.6754062,91.3513243,53.6754904,91.3513527
14689,53.6754904,91.3513527,53.6757007,91.3509904
14690,53.6757007,91.3509904,53.6757891,91.3507205
14691,53.6757891,91.3507205,53.6758480,91.3505856
14692,53.6758480,91.3505856,53.6759532,91.3505145
14693,53.6759532,91.3505145,53.6760668,91.3505003
14694,53.6760668,91.3505003,53.6762477,91.3504080
14695,53.6762477,91.3504080,53.6762894,91.3503869
14696,53.6762894,91.3503869,53.6765423,91.3502588
14697,53.6765423,91.3502588,53.6768492,91.3500020
14698,53.6768492,91.3500020,53.6773188,91.3496339
14699,53.6773188,91.3496339,53.6776194,91.3494348
14700,53.6776194,91.3494348,53.6776504,91.3494142
14701,53.6776504,91.3494142,53.6779391,91.3492217
14702,53.6779391,91.3492217,53.6781748,91.3490690
14703,53.6781748,91.3490690,53.6785156,91.3488914
14704,53.6785156,91.3488914,53.6787680,91.3487636
14705,53.6787680,91.3487636,53.6791046,91.3485540
14706,53.6791046,91.3485540,53.6792476,91.3485114
14707,53.6792476,91.3485114,53.6793738,91.3484262
14708,53.6793738,91.3484262,53.6794959,91.3482415
14709,53.6794959,91.3482415,53.6795590,91.3480639
14710,53.6795590,91.3480639,53.6796376,91.3480810
14711,53.6796376,91.3480810,53.6796873,91.3480959
14712,53.6796873,91.3480959,53.6796726,91.3481847
14713,53.6796726,91.3481847,53.6796200,91.3482415
14714,53.6796200,91.3482415,53.6796305,91.3483019
14715,53.6796305,91.3483019,53.6796751,91.3483220
14716,53.6796751,91.3483220,53.6798328,91.3483873
14717,53.6798328,91.3483873,53.6800916,91.3485455
14718,53.6800916,91.3485455,53.6803415,91.3486610
14719,53.6803415,91.3486610,53.6805200,91.3486811
14720,53.6805200,91.3486811,53.6806687,91.3486962
14721,53.6806687,91.3486962,53.6808115,91.3487765
14722,53.6808115,91.3487765,53.6809484,91.3489322
14723,53.6809484,91.3489322,53.6809960,91.3490427
14724,53.6809960,91.3490427,53.6811001,91.3491532
14725,53.6811001,91.3491532,53.6811655,91.3492838
14726,53.6811655,91.3492838,53.6812518,91.3494546
14727,53.6812518,91.3494546,53.6812816,91.3495400
14728,53.6812816,91.3495400,53.6811417,91.3494194
14729,53.6811417,91.3494194,53.6809692,91.3492838
14730,53.6809692,91.3492838,53.6808948,91.3492436
14731,53.6808948,91.3492436,53.6807372,91.3492688
14732,53.6807372,91.3492688,53.6806568,91.3493240
14733,53.6806568,91.3493240,53.6805468,91.3493893
14734,53.6805468,91.3493893,53.6802939,91.3493441
14735,53.6802939,91.3493441,53.6800559,91.3491733
14736,53.6800559,91.3491733,53.6800678,91.3493140
14737,53.6800678,91.3493140,53.6801095,91.3495500
14738,53.6801095,91.3495500,53.6801184,91.3497509
14739,53.6801184,91.3497509,53.6801392,91.3499066
14740,53.6801392,91.3499066,53.6801571,91.3502130
14741,53.6801571,91.3502130,53.6801838,91.3504541
14742,53.6801838,91.3504541,53.6802493,91.3506952
14743,53.6802493,91.3506952,53.6803296,91.3509112
14744,53.6803296,91.3509112,53.6804010,91.3510719
14745,53.6804010,91.3510719,53.6805200,91.3511874
14746,53.6805200,91.3511874,53.6806985,91.3512678
14747,53.6806985,91.3512678,53.6808978,91.3513632
14748,53.6808978,91.3513632,53.6810287,91.3514135
14749,53.6810287,91.3514135,53.6812221,91.3514536
14750,53.6812221,91.3514536,53.6813827,91.3514587
14751,53.6813827,91.3514587,53.6814987,91.3515139
14752,53.6814987,91.3515139,53.6815493,91.3515390
14753,53.6815493,91.3515390,53.6815404,91.3514135
14754,53.6815404,91.3514135,53.6814779,91.3513783
14755,53.6814779,91.3513783,53.6815731,91.3513632
14756,53.6815731,91.3513632,53.6817040,91.3514034
14757,53.6817040,91.3514034,53.6818736,91.3514486
14758,53.6818736,91.3514486,53.6819806,91.3514587
14759,53.6819806,91.3514587,53.6820461,91.3515943
14760,53.6820461,91.3515943,53.6821383,91.3516998
14761,53.6821383,91.3516998,53.6822305,91.3517500
14762,53.6822305,91.3517500,53.6823257,91.3517299
14763,53.6823257,91.3517299,53.6824239,91.3517249
14764,53.6824239,91.3517249,53.6825319,91.3516585
14765,53.6825319,91.3516585,53.6825970,91.3515487
14766,53.6825970,91.3515487,53.6826114,91.3514593
14767,53.6826114,91.3514593,53.6825921,91.3513902
14768,53.6825921,91.3513902,53.6825416,91.3513536
14769,53.6825416,91.3513536,53.6826186,91.3512397
14770,53.6826186,91.3512397,53.6826827,91.3511975
14771,53.6826827,91.3511975,53.6828730,91.3512075
14772,53.6828730,91.3512075,53.6831109,91.3512678
14773,53.6831109,91.3512678,53.6832894,91.3512678
14774,53.6832894,91.3512678,53.6834066,91.3512625
14775,53.6834066,91.3512625,53.6834758,91.3512952
14776,53.6834758,91.3512952,53.6836474,91.3513763
14777,53.6836474,91.3513763,53.6839379,91.3515993
14778,53.6839379,91.3515993,53.6841964,91.3517666
14779,53.6841964,91.3517666,53.6842972,91.3518921
14780,53.6842972,91.3518921,53.6843794,91.3519943
14781,53.6843794,91.3519943,53.6845286,91.3522626
14782,53.6845286,91.3522626,53.6846057,91.3524496
14783,53.6846057,91.3524496,53.6846009,91.3525797
14784,53.6846009,91.3525797,53.6846009,91.3527179
14785,53.6846009,91.3527179,53.6846797,91.3528171
14786,53.6846797,91.3528171,53.6848000,91.3528212
14787,53.6848000,91.3528212,53.6850456,91.3528334
14788,53.6850456,91.3528334,53.6853241,91.3528349
14789,53.6853241,91.3528349,53.6855382,91.3527445
14790,53.6855382,91.3527445,53.6857405,91.3525737
14791,53.6857405,91.3525737,53.6858892,91.3524532
14792,53.6858892,91.3524532,53.6861034,91.3523527
14793,53.6861034,91.3523527,53.6863116,91.3522221
14794,53.6863116,91.3522221,53.6864722,91.3521217
14795,53.6864722,91.3521217,53.6865696,91.3518983
